,,time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
df_EQ Data.csv,598,6788.0,19.4123333,-155.2636667,0.44,3.06,ml,37.0,72,0.003585,0.08,hv,hv70381246,2019-02-15T02:15:17.340Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.09,0.16899999999999998,39,reviewed,hv,hv
df_EQ Data.csv,599,6788.0,19.4138333,-155.2628333,0.26,3.2,ml,44.0,36,0.0032869999999999996,0.12,hv,hv70381046,2018-09-27T14:03:44.040Z,"Island of Hawaii, Hawaii",earthquake,0.12,0.09,0.182,39,reviewed,hv,hv
df_EQ Data.csv,600,6788.0,19.4006667,-155.2835,0.91,1.74,md,25.0,35,0.01069,0.1,hv,hv70381041,2019-01-18T02:26:24.010Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.15,0.165,6,reviewed,hv,hv
df_EQ Data.csv,601,6788.0,19.412833300000003,-155.2658333,0.37,3.33,ml,27.0,73,0.005671,0.1,hv,hv70380601,2018-09-27T14:03:44.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.154,18,reviewed,hv,hv
df_EQ Data.csv,602,6788.0,19.4153333,-155.27816669999999,0.35,3.74,ml,22.0,55,0.006058,0.1,hv,hv70379786,2022-08-08T05:45:41.126Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.18,0.17600000000000002,42,reviewed,hv,hv
df_EQ Data.csv,603,6788.0,19.413166699999998,-155.26266669999998,0.46,3.3,ml,28.0,77,0.002844,0.11,hv,hv70379781,2018-09-27T14:03:44.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.184,42,reviewed,hv,hv
df_EQ Data.csv,604,6787.0,19.4013333,-155.27,-0.64,2.92,md,19.0,61,0.0048460000000000005,0.13,hv,hv70378751,2018-09-27T14:03:44.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.1,0.16399999999999998,7,reviewed,hv,hv
df_EQ Data.csv,605,6787.0,19.419166699999998,-155.275,0.4,3.26,ml,31.0,41,0.006074,0.1,hv,hv70378746,2018-09-27T14:03:44.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.14,0.08,0.14,33,reviewed,hv,hv
df_EQ Data.csv,606,6787.0,19.4163333,-155.2786667,0.67,3.28,ml,28.0,50,0.005293,0.07,hv,hv70378741,2019-02-15T20:38:09.720Z,"5 km WSW of Volcano, Hawaii",earthquake,0.12,0.11,0.13699999999999998,12,reviewed,hv,hv
df_EQ Data.csv,607,6787.0,19.408333300000002,-155.28033330000002,0.67,3.81,ml,31.0,36,0.009937,0.1,hv,hv70377831,2018-09-27T14:03:43.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.14,0.191,14,reviewed,hv,hv
df_EQ Data.csv,608,6787.0,19.414666699999998,-155.262,-0.03,3.05,ml,36.0,79,0.003256,0.09,hv,hv70377196,2019-02-15T21:24:32.870Z,"4 km SW of Volcano, Hawaii",earthquake,0.09,0.08,0.17800000000000002,43,reviewed,hv,hv
df_EQ Data.csv,609,6787.0,19.615833300000002,-155.85666669999998,15.04,2.14,ml,32.0,92,0.07126,0.14,hv,hv70377146,2019-02-15T21:42:59.060Z,"9 km E of H?lualoa, Hawaii",earthquake,0.47,0.58,0.15,18,reviewed,hv,hv
df_EQ Data.csv,610,6787.0,19.4138333,-155.2775,0.56,3.31,ml,50.0,33,0.01087,0.14,hv,hv70375056,2018-09-27T14:03:43.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.162,42,reviewed,hv,hv
df_EQ Data.csv,611,6787.0,19.4148333,-155.275,0.79,2.77,ml,29.0,42,0.009035,0.08,hv,hv70375051,2019-02-15T22:11:47.250Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.12,0.262,44,reviewed,hv,hv
df_EQ Data.csv,612,6787.0,19.414333300000003,-155.2615,0.38,3.23,ml,32.0,83,0.002709,0.12,hv,hv70374671,2018-09-27T14:03:43.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.14,0.153,42,reviewed,hv,hv
df_EQ Data.csv,613,6786.0,19.408666699999998,-155.27333330000002,0.42,3.52,ml,26.0,41,0.01245,0.08,hv,hv70374331,2019-02-16T01:01:44.534Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.198,12,reviewed,hv,hv
df_EQ Data.csv,614,6786.0,19.4015,-155.2675,0.4,3.6,ml,29.0,52,0.003525,0.09,hv,hv70374241,2018-09-27T14:03:43.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.14,19,reviewed,hv,hv
df_EQ Data.csv,615,6786.0,19.414333300000003,-155.2636667,0.11,3.2,ml,36.0,47,0.004217,0.12,hv,hv70374236,2018-09-27T14:03:43.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.19899999999999998,42,reviewed,hv,hv
df_EQ Data.csv,616,6786.0,19.399,-155.27466669999998,1.66,3.29,ml,25.0,49,0.00374,0.09,hv,hv70373956,2019-05-31T19:28:38.090Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.17600000000000002,17,reviewed,hv,hv
df_EQ Data.csv,617,6786.0,19.416,-155.2766667,0.65,3.72,ml,36.0,41,0.007205,0.1,hv,hv70373616,2018-09-27T14:03:42.040Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.09,0.165,42,reviewed,hv,hv
df_EQ Data.csv,618,6786.0,19.4125,-155.2663333,0.28,3.3,ml,24.0,67,0.006108,0.12,hv,hv70373606,2018-09-27T14:03:42.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.14800000000000002,24,reviewed,hv,hv
df_EQ Data.csv,619,6786.0,19.4093333,-155.2718333,0.93,3.7,ml,30.0,38,0.011609999999999999,0.08,hv,hv70372836,2019-02-16T01:26:06.202Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.114,16,reviewed,hv,hv
df_EQ Data.csv,620,6786.0,19.4016667,-155.26766669999998,0.34,3.26,ml,27.0,54,0.00374,0.09,hv,hv70372271,2018-09-27T14:03:42.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.14,0.156,15,reviewed,hv,hv
df_EQ Data.csv,621,6785.0,19.418,-155.2783333,0.54,3.89,ml,30.0,59,0.00545,0.14,hv,hv70369881,2018-09-27T14:03:41.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.18,0.12,0.228,10,reviewed,hv,hv
df_EQ Data.csv,622,6785.0,19.403,-155.2641667,0.23,2.44,ml,19.0,80,0.00505,0.08,hv,hv70369876,2018-07-06T07:21:31.202Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.14,0.122,7,reviewed,hv,hv
df_EQ Data.csv,623,6785.0,19.4096667,-155.2621667,1.27,3.57,ml,25.0,51,0.003235,0.08,hv,hv70369866,2018-09-27T14:03:41.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.136,10,reviewed,hv,hv
df_EQ Data.csv,624,6785.0,19.415833300000003,-155.279,0.85,3.72,ml,29.0,70,0.005143,0.08,hv,hv70369111,2018-09-27T14:03:41.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.12,0.131,11,reviewed,hv,hv
df_EQ Data.csv,625,6785.0,19.4138333,-155.26233330000002,0.56,3.81,ml,22.0,94,0.002897,0.08,hv,hv70369101,2018-09-27T14:03:41.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.09,0.135,10,reviewed,hv,hv
df_EQ Data.csv,626,6785.0,19.4073333,-155.2625,0.43,2.43,ml,14.0,79,0.005338,0.12,hv,hv70369096,2018-07-06T03:40:45.507Z,"4 km SW of Volcano, Hawaii",earthquake,0.28,0.18,0.15,8,reviewed,hv,hv
df_EQ Data.csv,627,6785.0,19.4045,-155.275,1.12,3.86,ml,16.0,86,0.009174,0.1,hv,hv70368856,2018-09-27T14:03:41.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.21,0.27,0.114,5,reviewed,hv,hv
df_EQ Data.csv,628,6785.0,19.3991667,-155.27083330000002,0.31,3.27,ml,22.0,63,0.0046170000000000004,0.07,hv,hv70368331,2018-09-27T14:03:41.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.14,0.13699999999999998,13,reviewed,hv,hv
df_EQ Data.csv,629,6785.0,19.4148333,-155.2775,0.52,3.73,ml,33.0,46,0.006833,0.1,hv,hv70368131,2018-09-27T14:03:41.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.11,0.262,14,reviewed,hv,hv
df_EQ Data.csv,630,6784.0,19.415,-155.2786667,0.71,3.82,ml,29.0,63,0.005769,0.1,hv,hv70363796,2018-09-27T14:03:40.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.12,0.193,11,reviewed,hv,hv
df_EQ Data.csv,631,6784.0,19.4138333,-155.264,0.5,3.55,ml,17.0,85,0.004262,0.08,hv,hv70363786,2018-09-27T14:03:40.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.2,0.14,0.14,11,reviewed,hv,hv
df_EQ Data.csv,632,6784.0,19.417666699999998,-155.2778333,0.39,3.63,ml,24.0,76,0.005912,0.12,hv,hv70363326,2018-09-27T14:03:48.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.13,0.195,17,reviewed,hv,hv
df_EQ Data.csv,633,6784.0,19.417333300000003,-155.2658333,0.18,3.11,md,22.0,65,0.007316,0.12,hv,hv70363321,2018-09-27T14:03:40.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.14,0.04,5,reviewed,hv,hv
df_EQ Data.csv,634,6784.0,19.364,-154.99966669999998,-0.24,1.39,md,13.0,217,0.0694,0.17,hv,hv70363271,2019-02-16T02:52:02.440Z,"14 km SW of Leilani Estates, Hawaii",earthquake,0.91,0.32,0.068,5,reviewed,hv,hv
df_EQ Data.csv,635,6784.0,19.4081667,-155.2628333,1.25,3.56,ml,31.0,37,0.004795000000000001,0.09,hv,hv70363061,2018-09-27T14:03:48.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.14,0.20800000000000002,17,reviewed,hv,hv
df_EQ Data.csv,636,6784.0,19.4145,-155.27466669999998,0.46,3.45,ml,21.0,51,0.00944,0.12,hv,hv70362386,2019-01-18T02:15:07.822Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.18,0.174,17,reviewed,hv,hv
df_EQ Data.csv,637,6784.0,19.3973333,-155.269,0.37,3.2,ml,37.0,35,0.002944,0.11,hv,hv70362381,2018-09-27T14:03:40.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.11,0.1,0.11,13,reviewed,hv,hv
df_EQ Data.csv,638,6784.0,19.416,-155.27683330000002,0.54,3.61,ml,25.0,65,0.007051999999999999,0.07,hv,hv70361526,2018-09-27T14:03:39.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.11,0.16699999999999998,23,reviewed,hv,hv
df_EQ Data.csv,639,6784.0,19.4093333,-155.2608333,1.19,2.88,ml,32.0,47,0.002884,0.09,hv,hv70360641,2019-04-11T01:30:26.770Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.18600000000000003,21,reviewed,hv,hv
df_EQ Data.csv,640,6784.0,19.410999999999998,-155.2621667,0.59,2.91,ml,23.0,56,0.0024170000000000003,0.08,hv,hv70360636,2019-02-22T00:43:05.540Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.14,0.18,5,reviewed,hv,hv
df_EQ Data.csv,641,6783.0,19.416,-155.27466669999998,-0.12,5.3,mw,24.0,32,0.009053,0.13,hv,hv70357811,2018-09-27T14:03:36.040Z,"5 km SW of Volcano, Hawaii",volcanic eruption,0.12,0.22,,8,reviewed,hv,hv
df_EQ Data.csv,642,6783.0,19.4185,-155.2875,-0.63,3.84,md,15.0,73,0.0016940000000000002,0.23,hv,hv70357816,2022-08-08T05:36:27.609Z,"6 km WSW of Volcano, Hawaii",earthquake,0.19,0.15,0.09,7,reviewed,hv,hv
df_EQ Data.csv,643,6783.0,19.3998333,-155.266,0.1,3.58,ml,22.0,77,0.001583,0.1,hv,hv70357821,2018-09-27T14:03:39.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.159,52,reviewed,hv,hv
df_EQ Data.csv,644,6783.0,19.412833300000003,-155.2668333,0.31,3.46,ml,29.0,55,0.006608,0.12,hv,hv70357681,2018-09-27T14:03:39.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.235,23,reviewed,hv,hv
df_EQ Data.csv,645,6783.0,19.414333300000003,-155.27466669999998,0.37,3.3,ml,48.0,29,0.009497,0.11,hv,hv70357666,2019-02-22T01:07:48.710Z,"5 km SW of Volcano, Hawaii",earthquake,0.11,0.08,0.142,43,reviewed,hv,hv
df_EQ Data.csv,646,6783.0,19.4001667,-155.26733330000002,0.14,2.78,ml,31.0,55,0.002275,0.11,hv,hv70357631,2019-02-22T21:41:09.820Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.19399999999999998,16,reviewed,hv,hv
df_EQ Data.csv,647,6783.0,19.1901667,-155.4193333,30.85,1.53,md,7.0,167,0.051410000000000004,0.04,hv,hv70357466,2018-07-03T20:29:22.090Z,"6 km ESE of P?hala, Hawaii",earthquake,1.43,1.88,0.036000000000000004,5,reviewed,hv,hv
df_EQ Data.csv,648,6783.0,19.4155,-155.2786667,0.33,3.89,ml,28.0,59,0.005558,0.1,hv,hv70357201,2018-09-27T14:03:38.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.12,0.125,9,reviewed,hv,hv
df_EQ Data.csv,649,6783.0,19.417666699999998,-155.2763333,0.97,3.98,md,32.0,47,0.01115,0.1,hv,hv70356316,2018-09-27T14:03:38.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.18,0.16,0.07200000000000001,6,reviewed,hv,hv
df_EQ Data.csv,650,6783.0,19.412833300000003,-155.2643333,0.34,3.61,ml,22.0,81,0.0042710000000000005,0.08,hv,hv70356311,2018-09-27T14:03:38.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.14,0.13,0.18899999999999997,11,reviewed,hv,hv
df_EQ Data.csv,651,6783.0,19.4106667,-155.2705,-0.65,3.17,ml,18.0,45,0.01013,0.12,hv,hv70355551,2019-01-18T02:05:51.002Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.22,0.18,21,reviewed,hv,hv
df_EQ Data.csv,652,6783.0,19.1863333,-155.467,35.26,2.16,ml,38.0,99,0.0311,0.13,hv,hv70355521,2018-08-08T00:48:40.450Z,"2 km SSE of P?hala, Hawaii",earthquake,0.51,0.74,0.166,13,reviewed,hv,hv
df_EQ Data.csv,653,6782.0,19.415,-155.2625,0.59,3.29,ml,25.0,75,0.003811,0.09,hv,hv70354771,2018-09-27T14:03:37.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.12,0.102,7,reviewed,hv,hv
df_EQ Data.csv,654,6782.0,19.2018333,-155.4516667,5.95,3.18,md,21.0,124,0.01959,0.13,hv,hv70354041,2018-09-27T14:03:37.040Z,"2 km E of P?hala, Hawaii",earthquake,0.43,0.85,0.134,12,reviewed,hv,hv
df_EQ Data.csv,655,6782.0,19.399,-155.2723333,0.18,3.71,ml,27.0,41,0.003819,0.09,hv,hv70717821,2022-05-03T19:20:36.290Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.18600000000000003,44,reviewed,hv,hv
df_EQ Data.csv,656,6782.0,19.398,-155.2706667,0.48,3.71,md,27.0,46,0.0038399999999999997,0.11,hv,hv70352876,2021-07-15T14:48:10.405Z,"6 km SW of Volcano, Hawaii",earthquake,0.14,0.15,0.078,5,reviewed,hv,hv
df_EQ Data.csv,657,6782.0,19.4183333,-155.2713333,0.43,3.33,ml,19.0,62,0.008698000000000001,0.08,hv,hv70352846,2018-09-27T14:03:37.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.25,0.17,0.08199999999999999,8,reviewed,hv,hv
df_EQ Data.csv,658,6782.0,19.4136667,-155.2901667,0.78,3.52,ml,28.0,46,0.006829000000000001,0.11,hv,hv70352836,2018-09-27T14:03:37.040Z,"6 km WSW of Volcano, Hawaii",earthquake,0.21,0.14,0.17300000000000001,24,reviewed,hv,hv
df_EQ Data.csv,659,6782.0,19.4195,-155.2851667,0.31,3.67,ml,27.0,98,0.002089,0.11,hv,hv70352831,2018-09-27T14:03:37.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.29,0.15,0.172,39,reviewed,hv,hv
df_EQ Data.csv,660,6782.0,19.4136667,-155.275,1.07,2.62,ml,35.0,50,0.009461,0.11,hv,hv70352596,2018-09-27T14:03:37.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.13,0.174,11,reviewed,hv,hv
df_EQ Data.csv,661,6782.0,19.4141667,-155.27700000000002,0.54,3.7,ml,38.0,38,0.007547,0.12,hv,hv70352536,2019-04-25T01:50:42.368Z,"Island of Hawaii, Hawaii",earthquake,0.14,0.08,0.133,12,reviewed,hv,hv
df_EQ Data.csv,662,6782.0,19.4145,-155.2766667,0.7,3.79,ml,21.0,57,0.007686,0.08,hv,hv70352266,2018-09-27T14:03:37.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.18,0.19,0.09,9,reviewed,hv,hv
df_EQ Data.csv,663,6782.0,19.4171667,-155.273,0.22,3.69,ml,20.0,56,0.008704,0.1,hv,hv70351861,2018-09-27T14:03:37.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.18,0.19,0.22,9,reviewed,hv,hv
df_EQ Data.csv,664,6782.0,19.4123333,-155.26166669999998,0.4,3.79,ml,25.0,81,0.001707,0.08,hv,hv70351321,2018-09-27T14:03:38.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.13,0.073,8,reviewed,hv,hv
df_EQ Data.csv,665,6782.0,19.415,-155.2753333,0.51,3.61,ml,22.0,55,0.008685,0.08,hv,hv70351311,2018-09-27T14:03:36.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.13,0.16,0.21899999999999997,13,reviewed,hv,hv
df_EQ Data.csv,666,6782.0,19.417333300000003,-155.2775,0.83,3.87,ml,22.0,73,0.006235,0.09,hv,hv70350631,2018-09-27T14:03:36.040Z,"5 km WSW of Volcano, HI",earthquake,0.22,0.16,0.22699999999999998,7,reviewed,hv,hv
df_EQ Data.csv,667,6782.0,19.4088333,-155.2611667,1.37,3.72,ml,28.0,47,0.0034579999999999997,0.09,hv,hv70350621,2019-04-27T01:56:39.157Z,"4 km SW of Volcano, Hawaii",earthquake,0.18,0.16,0.158,11,reviewed,hv,hv
df_EQ Data.csv,668,6782.0,19.4125,-155.27583330000002,0.11,3.6,md,25.0,49,0.009337999999999999,0.1,hv,hv70350616,2018-09-27T14:03:36.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.14,0.19,0.16699999999999998,7,reviewed,hv,hv
df_EQ Data.csv,669,6782.0,19.4095,-155.2826667,0.07,2.92,ml,38.0,27,0.008231,0.1,hv,hv70350611,2019-04-27T00:04:34.450Z,"6 km SW of Volcano, Hawaii",earthquake,0.1,0.12,0.135,27,reviewed,hv,hv
df_EQ Data.csv,670,6781.0,19.3976667,-155.2741667,0.04,3.66,ml,20.0,43,0.00234,0.1,hv,hv70350311,2018-09-21T16:25:55.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.134,6,reviewed,hv,hv
df_EQ Data.csv,671,6781.0,19.4111667,-155.2755,0.79,3.72,ml,18.0,56,0.01037,0.06,hv,hv70350291,2018-09-21T16:25:55.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.2,0.22,0.114,10,reviewed,hv,hv
df_EQ Data.csv,672,6781.0,19.517,-156.08266669999998,11.24,2.37,ml,8.0,273,0.1554,0.15,hv,hv70350251,2018-07-02T00:40:54.361Z,"14 km WSW of Kahaluu-Keauhou, Hawaii",earthquake,5.85,1.15,0.077,21,reviewed,hv,hv
df_EQ Data.csv,673,6781.0,19.415,-155.2773333,0.79,3.78,ml,24.0,64,0.006911,0.08,hv,hv70349966,2018-09-21T16:25:54.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.19,0.14,0.268,9,reviewed,hv,hv
df_EQ Data.csv,674,6781.0,19.3995,-155.2691667,0.23,3.02,ml,21.0,57,0.003213,0.09,hv,hv70349951,2018-09-21T16:25:54.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.18,0.12,0.298,19,reviewed,hv,hv
df_EQ Data.csv,675,6781.0,19.4185,-155.2726667,2.02,3.59,ml,8.0,78,0.007765,0.07,hv,hv70349411,2018-09-21T16:25:54.040Z,"4 km WSW of Volcano, Hawaii",earthquake,0.45,0.68,0.151,48,reviewed,hv,hv
df_EQ Data.csv,676,6781.0,19.411333300000003,-155.28183330000002,0.74,3.23,ml,55.0,24,0.006648,0.1,hv,hv70349206,2018-12-21T21:53:43.227Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.09,0.16399999999999998,49,reviewed,hv,hv
df_EQ Data.csv,677,6781.0,19.3388333,-155.29483330000002,0.41,3.79,ml,20.0,125,0.006711,0.1,hv,hv70347256,2018-09-21T16:25:54.040Z,"13 km SSW of Volcano, Hawaii",earthquake,0.35,0.3,0.146,15,reviewed,hv,hv
df_EQ Data.csv,678,6780.0,19.4166667,-155.28066669999998,-0.04,3.38,ml,27.0,58,0.003386,0.13,hv,hv70345476,2018-09-21T16:25:54.040Z,"Island of Hawaii, Hawaii",earthquake,0.11,0.12,0.14300000000000002,46,reviewed,hv,hv
df_EQ Data.csv,679,6780.0,19.416166699999998,-155.27433330000002,0.37,3.4,ml,24.0,45,0.009082,0.12,hv,hv70345246,2019-02-23T03:27:05.700Z,"5 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.201,18,reviewed,hv,hv
df_EQ Data.csv,680,6780.0,19.4135,-155.2715,0.0,3.1,ml,46.0,29,0.011059999999999999,0.12,hv,hv70345016,2018-09-21T16:25:54.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.1,0.1,0.159,30,reviewed,hv,hv
df_EQ Data.csv,681,6780.0,19.417666699999998,-155.2665,0.82,3.44,ml,28.0,50,0.007488,0.11,hv,hv70344741,2018-09-21T16:25:54.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.12,0.125,19,reviewed,hv,hv
df_EQ Data.csv,682,6780.0,19.4118333,-155.2681667,0.81,3.5,ml,29.0,57,0.007828,0.09,hv,hv70344731,2019-02-26T03:00:55.932Z,"4 km SW of Volcano, Hawaii",earthquake,0.15,0.13,0.149,15,reviewed,hv,hv
df_EQ Data.csv,683,6780.0,19.4,-155.26,0.08,3.54,ml,32.0,81,0.005956,0.11,hv,hv70344286,2019-02-22T03:27:47.842Z,"5 km SSW of Volcano, Hawaii",earthquake,0.13,0.16,0.222,13,reviewed,hv,hv
df_EQ Data.csv,684,6780.0,19.4193333,-155.2751667,0.09,3.41,ml,33.0,40,0.00586,0.12,hv,hv70344281,2018-09-21T16:25:54.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.09,0.226,21,reviewed,hv,hv
df_EQ Data.csv,685,6780.0,19.4126667,-155.2755,0.06,3.35,ml,48.0,27,0.009515000000000001,0.13,hv,hv70344276,2018-09-21T16:25:54.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.09,0.17800000000000002,41,reviewed,hv,hv
df_EQ Data.csv,686,6780.0,19.4005,-155.2748333,1.32,3.53,ml,28.0,39,0.005227000000000001,0.08,hv,hv70344261,2018-09-21T16:25:54.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.12,0.127,14,reviewed,hv,hv
df_EQ Data.csv,687,6780.0,19.414333300000003,-155.2795,0.74,3.31,ml,53.0,28,0.005458,0.11,hv,hv70344076,2019-02-26T21:21:13.860Z,"Island of Hawaii, Hawaii",earthquake,0.12,0.11,0.201,45,reviewed,hv,hv
df_EQ Data.csv,688,6780.0,19.4183333,-155.2751667,0.45,4.18,ml,27.0,39,0.0067870000000000005,0.1,hv,hv70343426,2018-09-21T16:25:54.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.2,0.13,0.311,10,reviewed,hv,hv
df_EQ Data.csv,689,6780.0,19.398,-155.2748333,-0.02,3.97,ml,19.0,43,0.002849,0.12,hv,hv70343421,2018-09-21T16:25:53.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.16,0.19,0.138,8,reviewed,hv,hv
df_EQ Data.csv,690,6780.0,19.4138333,-155.26516669999998,0.45,3.36,ml,30.0,75,0.005286,0.09,hv,hv70343416,2018-09-21T16:25:53.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.12,0.1,0.259,20,reviewed,hv,hv
df_EQ Data.csv,691,6780.0,19.4,-155.2703333,0.15,3.21,ml,31.0,50,0.0044210000000000005,0.09,hv,hv70342231,2019-04-09T01:23:37.000Z,"6 km SW of Volcano, Hawaii",earthquake,0.13,0.13,0.182,14,reviewed,hv,hv
df_EQ Data.csv,692,6780.0,19.418,-155.27683330000002,0.8,4.11,ml,30.0,50,0.006762000000000001,0.1,hv,hv70342106,2018-09-21T16:25:53.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.12,0.106,10,reviewed,hv,hv
df_EQ Data.csv,693,6780.0,19.318666699999998,-155.1813333,1.65,0.72,md,22.0,105,0.05532,0.11,hv,hv70341456,2019-04-06T01:56:44.100Z,"14 km SSE of Volcano, Hawaii",earthquake,0.33,0.75,0.076,6,reviewed,hv,hv
df_EQ Data.csv,694,6779.0,19.4136667,-155.2805,0.25,5.2,mw,35.0,46,0.005227000000000001,0.12,hv,hv70339416,2018-09-21T16:25:53.040Z,"5 km WSW of Volcano, Hawaii",volcanic eruption,0.13,0.1,,17,reviewed,hv,hv
df_EQ Data.csv,695,6779.0,19.413166699999998,-155.2755,0.86,3.67,ml,27.0,43,0.009265,0.08,hv,hv70339411,2018-09-21T16:25:53.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.17,0.14,0.149,14,reviewed,hv,hv
df_EQ Data.csv,696,6779.0,19.396666699999997,-155.27583330000002,0.29,3.73,ml,21.0,45,0.002438,0.09,hv,hv70339406,2018-09-21T16:25:53.040Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.133,7,reviewed,hv,hv
df_EQ Data.csv,697,6779.0,19.399333300000002,-155.2691667,0.31,3.04,ml,37.0,48,0.003152,0.13,hv,hv70339401,2020-05-04T08:47:10.230Z,"6 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.16899999999999998,34,reviewed,hv,hv
df_EQ Data.csv,698,6779.0,19.414333300000003,-155.2655,0.44,3.5,ml,19.0,77,0.005758,0.06,hv,hv70339271,2018-09-21T16:25:53.040Z,"4 km SW of Volcano, Hawaii",earthquake,0.17,0.15,0.149,12,reviewed,hv,hv
df_EQ Data.csv,699,6779.0,19.4168333,-155.2773333,0.52,3.45,ml,25.0,52,0.006437000000000001,0.08,hv,hv70339016,2018-09-21T16:25:53.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.13,0.11,0.22,21,reviewed,hv,hv
df_EQ Data.csv,700,6779.0,19.412,-155.2846667,0.41,3.31,ml,40.0,25,0.005658,0.09,hv,hv70338646,2019-02-26T21:44:26.010Z,"6 km WSW of Volcano, Hawaii",earthquake,0.11,0.07,0.205,21,reviewed,hv,hv
df_EQ Data.csv,701,6779.0,19.4016667,-155.26616669999999,0.26,3.49,ml,23.0,68,0.003409,0.07,hv,hv70338366,2018-09-21T16:25:53.040Z,"5 km SW of Volcano, Hawaii",earthquake,0.12,0.11,0.174,10,reviewed,hv,hv
