,,Date,SITE_LATITUDE,SITE_LONGITUDE,Daily Max 1-hour SO2 Concentration
df_ad_viz_plotval_data (2018).csv,322,11201819.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,323,11201820.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,324,11201821.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,325,11201822.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,326,11201823.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,327,11201824.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,328,11201825.0,19.4308,-155.2578,8.0
df_ad_viz_plotval_data (2018).csv,329,11201826.0,19.4308,-155.2578,14.0
df_ad_viz_plotval_data (2018).csv,330,11201827.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,331,11201828.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,332,11201829.0,19.4308,-155.2578,5.0
df_ad_viz_plotval_data (2018).csv,333,11201830.0,19.4308,-155.2578,5.0
df_ad_viz_plotval_data (2018).csv,334,1220181.0,19.4308,-155.2578,2.0
df_ad_viz_plotval_data (2018).csv,335,1220182.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,336,1220183.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,337,1220184.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,338,1220185.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,339,1220186.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,340,1220187.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,341,1220188.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,342,1220189.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,343,12201810.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,344,12201811.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,345,12201812.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,346,12201813.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,347,12201814.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,348,12201815.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,349,12201816.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,350,12201817.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,351,12201818.0,19.4308,-155.2578,38.0
df_ad_viz_plotval_data (2018).csv,352,12201819.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,353,12201820.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,354,12201821.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,355,12201822.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,356,12201823.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,357,12201824.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,358,12201825.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,359,12201826.0,19.4308,-155.2578,8.0
df_ad_viz_plotval_data (2018).csv,360,12201827.0,19.4308,-155.2578,14.0
df_ad_viz_plotval_data (2018).csv,361,12201828.0,19.4308,-155.2578,10.0
df_ad_viz_plotval_data (2018).csv,362,12201829.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,363,12201830.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,364,12201831.0,19.4308,-155.2578,0.0
df_ad_viz_plotval_data (2018).csv,365,120181.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,366,120182.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,367,120183.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,368,120184.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,369,120185.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,370,120186.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,371,120187.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,372,120188.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,373,120189.0,19.4205060005923,-155.287853,60.0
df_ad_viz_plotval_data (2018).csv,374,1201810.0,19.4205060005923,-155.287853,637.0
df_ad_viz_plotval_data (2018).csv,375,1201811.0,19.4205060005923,-155.287853,184.0
df_ad_viz_plotval_data (2018).csv,376,1201812.0,19.4205060005923,-155.287853,565.0
df_ad_viz_plotval_data (2018).csv,377,1201813.0,19.4205060005923,-155.287853,408.0
df_ad_viz_plotval_data (2018).csv,378,1201814.0,19.4205060005923,-155.287853,257.0
df_ad_viz_plotval_data (2018).csv,379,1201815.0,19.4205060005923,-155.287853,7.0
df_ad_viz_plotval_data (2018).csv,380,1201816.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,381,1201817.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,382,1201818.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,383,1201819.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,384,1201820.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,385,1201821.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,386,1201822.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,387,1201823.0,19.4205060005923,-155.287853,6.0
df_ad_viz_plotval_data (2018).csv,388,1201824.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,389,1201825.0,19.4205060005923,-155.287853,165.0
df_ad_viz_plotval_data (2018).csv,390,1201826.0,19.4205060005923,-155.287853,328.0
df_ad_viz_plotval_data (2018).csv,391,1201827.0,19.4205060005923,-155.287853,477.0
df_ad_viz_plotval_data (2018).csv,392,1201828.0,19.4205060005923,-155.287853,30.0
df_ad_viz_plotval_data (2018).csv,393,1201829.0,19.4205060005923,-155.287853,423.0
df_ad_viz_plotval_data (2018).csv,394,1201830.0,19.4205060005923,-155.287853,12.0
df_ad_viz_plotval_data (2018).csv,395,1201831.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,396,220181.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,397,220182.0,19.4205060005923,-155.287853,234.0
df_ad_viz_plotval_data (2018).csv,398,220183.0,19.4205060005923,-155.287853,1003.0
df_ad_viz_plotval_data (2018).csv,399,220184.0,19.4205060005923,-155.287853,510.0
df_ad_viz_plotval_data (2018).csv,400,220185.0,19.4205060005923,-155.287853,948.0
df_ad_viz_plotval_data (2018).csv,401,220186.0,19.4205060005923,-155.287853,67.0
df_ad_viz_plotval_data (2018).csv,402,220187.0,19.4205060005923,-155.287853,96.0
df_ad_viz_plotval_data (2018).csv,403,220188.0,19.4205060005923,-155.287853,278.0
df_ad_viz_plotval_data (2018).csv,404,220189.0,19.4205060005923,-155.287853,101.0
df_ad_viz_plotval_data (2018).csv,405,2201810.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,406,2201811.0,19.4205060005923,-155.287853,28.0
df_ad_viz_plotval_data (2018).csv,407,2201812.0,19.4205060005923,-155.287853,28.0
df_ad_viz_plotval_data (2018).csv,408,2201813.0,19.4205060005923,-155.287853,81.0
df_ad_viz_plotval_data (2018).csv,409,2201814.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,410,2201815.0,19.4205060005923,-155.287853,117.0
df_ad_viz_plotval_data (2018).csv,411,2201816.0,19.4205060005923,-155.287853,110.0
df_ad_viz_plotval_data (2018).csv,412,2201817.0,19.4205060005923,-155.287853,248.0
df_ad_viz_plotval_data (2018).csv,413,2201818.0,19.4205060005923,-155.287853,122.0
df_ad_viz_plotval_data (2018).csv,414,2201819.0,19.4205060005923,-155.287853,235.0
df_ad_viz_plotval_data (2018).csv,415,2201820.0,19.4205060005923,-155.287853,827.0
df_ad_viz_plotval_data (2018).csv,416,2201821.0,19.4205060005923,-155.287853,112.0
df_ad_viz_plotval_data (2018).csv,417,2201822.0,19.4205060005923,-155.287853,168.0
df_ad_viz_plotval_data (2018).csv,418,2201823.0,19.4205060005923,-155.287853,244.0
df_ad_viz_plotval_data (2018).csv,419,2201824.0,19.4205060005923,-155.287853,4.0
df_ad_viz_plotval_data (2018).csv,420,2201825.0,19.4205060005923,-155.287853,301.0
df_ad_viz_plotval_data (2018).csv,421,2201826.0,19.4205060005923,-155.287853,3.0
df_ad_viz_plotval_data (2018).csv,422,2201827.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,423,2201828.0,19.4205060005923,-155.287853,10.0
df_ad_viz_plotval_data (2018).csv,424,320181.0,19.4205060005923,-155.287853,7.0
df_ad_viz_plotval_data (2018).csv,425,320182.0,19.4205060005923,-155.287853,41.0
df_ad_viz_plotval_data (2018).csv,426,320183.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,427,320184.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,428,320185.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,429,320186.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,430,320187.0,19.4205060005923,-155.287853,26.0
df_ad_viz_plotval_data (2018).csv,431,320188.0,19.4205060005923,-155.287853,285.0
df_ad_viz_plotval_data (2018).csv,432,320189.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,433,3201810.0,19.4205060005923,-155.287853,0.3
df_ad_viz_plotval_data (2018).csv,434,3201811.0,19.4205060005923,-155.287853,0.3
df_ad_viz_plotval_data (2018).csv,435,3201812.0,19.4205060005923,-155.287853,0.3
df_ad_viz_plotval_data (2018).csv,436,3201813.0,19.4205060005923,-155.287853,0.3
df_ad_viz_plotval_data (2018).csv,437,3201829.0,19.4205060005923,-155.287853,387.0
df_ad_viz_plotval_data (2018).csv,438,3201830.0,19.4205060005923,-155.287853,60.6
df_ad_viz_plotval_data (2018).csv,439,3201831.0,19.4205060005923,-155.287853,236.2
df_ad_viz_plotval_data (2018).csv,440,420181.0,19.4205060005923,-155.287853,56.0
df_ad_viz_plotval_data (2018).csv,441,420182.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,442,420183.0,19.4205060005923,-155.287853,64.0
df_ad_viz_plotval_data (2018).csv,443,420184.0,19.4205060005923,-155.287853,40.0
df_ad_viz_plotval_data (2018).csv,444,420185.0,19.4205060005923,-155.287853,133.0
df_ad_viz_plotval_data (2018).csv,445,420186.0,19.4205060005923,-155.287853,10.0
df_ad_viz_plotval_data (2018).csv,446,420187.0,19.4205060005923,-155.287853,35.0
df_ad_viz_plotval_data (2018).csv,447,420188.0,19.4205060005923,-155.287853,273.0
df_ad_viz_plotval_data (2018).csv,448,420189.0,19.4205060005923,-155.287853,1.0
df_ad_viz_plotval_data (2018).csv,449,4201810.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,450,4201811.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,451,4201812.0,19.4205060005923,-155.287853,3.0
df_ad_viz_plotval_data (2018).csv,452,4201813.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,453,4201814.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,454,4201815.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,455,4201816.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,456,4201817.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,457,4201818.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,458,4201819.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,459,4201820.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,460,4201821.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,461,4201822.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,462,4201823.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,463,4201824.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,464,4201825.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,465,4201826.0,19.4205060005923,-155.287853,92.0
df_ad_viz_plotval_data (2018).csv,466,4201827.0,19.4205060005923,-155.287853,46.0
df_ad_viz_plotval_data (2018).csv,467,4201828.0,19.4205060005923,-155.287853,66.0
df_ad_viz_plotval_data (2018).csv,468,4201829.0,19.4205060005923,-155.287853,16.0
df_ad_viz_plotval_data (2018).csv,469,4201830.0,19.4205060005923,-155.287853,28.0
df_ad_viz_plotval_data (2018).csv,470,520181.0,19.4205060005923,-155.287853,359.0
df_ad_viz_plotval_data (2018).csv,471,520182.0,19.4205060005923,-155.287853,401.0
df_ad_viz_plotval_data (2018).csv,472,520183.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,473,520184.0,19.4205060005923,-155.287853,162.0
df_ad_viz_plotval_data (2018).csv,474,520185.0,19.4205060005923,-155.287853,154.0
df_ad_viz_plotval_data (2018).csv,475,520186.0,19.4205060005923,-155.287853,61.0
df_ad_viz_plotval_data (2018).csv,476,520187.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,477,520188.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,478,520189.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,479,5201810.0,19.4205060005923,-155.287853,14.0
df_ad_viz_plotval_data (2018).csv,480,5201811.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,481,5201812.0,19.4205060005923,-155.287853,164.0
df_ad_viz_plotval_data (2018).csv,482,5201813.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,483,5201814.0,19.4205060005923,-155.287853,2.0
df_ad_viz_plotval_data (2018).csv,484,5201815.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,485,5201816.0,19.4205060005923,-155.287853,344.0
df_ad_viz_plotval_data (2018).csv,486,5201817.0,19.4205060005923,-155.287853,178.0
df_ad_viz_plotval_data (2018).csv,487,5201818.0,19.4205060005923,-155.287853,14.0
df_ad_viz_plotval_data (2018).csv,488,5201819.0,19.4205060005923,-155.287853,10.0
df_ad_viz_plotval_data (2018).csv,489,5201820.0,19.4205060005923,-155.287853,4.0
df_ad_viz_plotval_data (2018).csv,490,5201821.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,491,5201822.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,492,5201823.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,493,5201824.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,494,5201825.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,495,5201826.0,19.4205060005923,-155.287853,447.0
df_ad_viz_plotval_data (2018).csv,496,5201827.0,19.4205060005923,-155.287853,1.0
df_ad_viz_plotval_data (2018).csv,497,5201828.0,19.4205060005923,-155.287853,679.0
df_ad_viz_plotval_data (2018).csv,498,5201829.0,19.4205060005923,-155.287853,464.0
df_ad_viz_plotval_data (2018).csv,499,5201830.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,500,5201831.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,501,620181.0,19.4205060005923,-155.287853,16.0
df_ad_viz_plotval_data (2018).csv,502,620182.0,19.4205060005923,-155.287853,1233.0
df_ad_viz_plotval_data (2018).csv,503,620183.0,19.4205060005923,-155.287853,761.0
df_ad_viz_plotval_data (2018).csv,504,620184.0,19.4205060005923,-155.287853,10.0
df_ad_viz_plotval_data (2018).csv,505,620185.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,506,620186.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,507,620187.0,19.4205060005923,-155.287853,535.0
df_ad_viz_plotval_data (2018).csv,508,620188.0,19.4205060005923,-155.287853,138.0
df_ad_viz_plotval_data (2018).csv,509,620189.0,19.4205060005923,-155.287853,295.0
df_ad_viz_plotval_data (2018).csv,510,6201810.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,511,6201811.0,19.4205060005923,-155.287853,35.0
df_ad_viz_plotval_data (2018).csv,512,6201812.0,19.4205060005923,-155.287853,155.0
df_ad_viz_plotval_data (2018).csv,513,6201813.0,19.4205060005923,-155.287853,500.0
df_ad_viz_plotval_data (2018).csv,514,6201814.0,19.4205060005923,-155.287853,388.0
df_ad_viz_plotval_data (2018).csv,515,6201815.0,19.4205060005923,-155.287853,1295.0
df_ad_viz_plotval_data (2018).csv,516,6201816.0,19.4205060005923,-155.287853,737.0
df_ad_viz_plotval_data (2018).csv,517,6201817.0,19.4205060005923,-155.287853,19.0
df_ad_viz_plotval_data (2018).csv,518,6201818.0,19.4205060005923,-155.287853,53.0
df_ad_viz_plotval_data (2018).csv,519,6201819.0,19.4205060005923,-155.287853,859.0
df_ad_viz_plotval_data (2018).csv,520,6201820.0,19.4205060005923,-155.287853,1202.0
df_ad_viz_plotval_data (2018).csv,521,6201821.0,19.4205060005923,-155.287853,466.0
df_ad_viz_plotval_data (2018).csv,522,6201822.0,19.4205060005923,-155.287853,228.0
df_ad_viz_plotval_data (2018).csv,523,6201823.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,524,6201824.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,525,6201825.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,526,6201826.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,527,6201827.0,19.4205060005923,-155.287853,57.0
df_ad_viz_plotval_data (2018).csv,528,6201828.0,19.4205060005923,-155.287853,275.0
df_ad_viz_plotval_data (2018).csv,529,6201829.0,19.4205060005923,-155.287853,0.0
df_ad_viz_plotval_data (2018).csv,530,6201830.0,19.4205060005923,-155.287853,126.0
df_ad_viz_plotval_data (2018).csv,531,720181.0,19.4205060005923,-155.287853,788.0
df_ad_viz_plotval_data (2018).csv,532,720182.0,19.4205060005923,-155.287853,1615.0
df_ad_viz_plotval_data (2018).csv,533,120181.0,19.71756222,-155.1105295,2.8
df_ad_viz_plotval_data (2018).csv,534,120182.0,19.71756222,-155.1105295,3.9
df_ad_viz_plotval_data (2018).csv,535,120183.0,19.71756222,-155.1105295,1.5
df_ad_viz_plotval_data (2018).csv,536,120184.0,19.71756222,-155.1105295,1.9
df_ad_viz_plotval_data (2018).csv,537,120185.0,19.71756222,-155.1105295,1.6
df_ad_viz_plotval_data (2018).csv,538,120186.0,19.71756222,-155.1105295,2.1
df_ad_viz_plotval_data (2018).csv,539,120187.0,19.71756222,-155.1105295,2.0
df_ad_viz_plotval_data (2018).csv,540,120188.0,19.71756222,-155.1105295,3.8
df_ad_viz_plotval_data (2018).csv,541,120189.0,19.71756222,-155.1105295,3.0
df_ad_viz_plotval_data (2018).csv,542,1201810.0,19.71756222,-155.1105295,191.0
df_ad_viz_plotval_data (2018).csv,543,1201811.0,19.71756222,-155.1105295,7.0
df_ad_viz_plotval_data (2018).csv,544,1201812.0,19.71756222,-155.1105295,171.5
df_ad_viz_plotval_data (2018).csv,545,1201813.0,19.71756222,-155.1105295,26.0
df_ad_viz_plotval_data (2018).csv,546,1201814.0,19.71756222,-155.1105295,4.2
df_ad_viz_plotval_data (2018).csv,547,1201815.0,19.71756222,-155.1105295,2.9
df_ad_viz_plotval_data (2018).csv,548,1201816.0,19.71756222,-155.1105295,3.7
df_ad_viz_plotval_data (2018).csv,549,1201817.0,19.71756222,-155.1105295,3.0
df_ad_viz_plotval_data (2018).csv,550,1201818.0,19.71756222,-155.1105295,3.9
df_ad_viz_plotval_data (2018).csv,551,1201819.0,19.71756222,-155.1105295,3.3
df_ad_viz_plotval_data (2018).csv,552,1201820.0,19.71756222,-155.1105295,5.3
df_ad_viz_plotval_data (2018).csv,553,1201821.0,19.71756222,-155.1105295,2.7
df_ad_viz_plotval_data (2018).csv,554,1201822.0,19.71756222,-155.1105295,2.4
df_ad_viz_plotval_data (2018).csv,555,1201823.0,19.71756222,-155.1105295,3.4
df_ad_viz_plotval_data (2018).csv,556,1201824.0,19.71756222,-155.1105295,2.9
df_ad_viz_plotval_data (2018).csv,557,1201825.0,19.71756222,-155.1105295,2.5
df_ad_viz_plotval_data (2018).csv,558,1201826.0,19.71756222,-155.1105295,85.0
df_ad_viz_plotval_data (2018).csv,559,1201827.0,19.71756222,-155.1105295,31.9
df_ad_viz_plotval_data (2018).csv,560,1201828.0,19.71756222,-155.1105295,2.8
df_ad_viz_plotval_data (2018).csv,561,1201829.0,19.71756222,-155.1105295,4.1
df_ad_viz_plotval_data (2018).csv,562,1201830.0,19.71756222,-155.1105295,34.5
df_ad_viz_plotval_data (2018).csv,563,1201831.0,19.71756222,-155.1105295,40.7
df_ad_viz_plotval_data (2018).csv,564,220181.0,19.71756222,-155.1105295,83.8
df_ad_viz_plotval_data (2018).csv,565,220182.0,19.71756222,-155.1105295,29.5
df_ad_viz_plotval_data (2018).csv,566,220183.0,19.71756222,-155.1105295,17.4
df_ad_viz_plotval_data (2018).csv,567,220184.0,19.71756222,-155.1105295,158.7
df_ad_viz_plotval_data (2018).csv,568,220185.0,19.71756222,-155.1105295,42.7
df_ad_viz_plotval_data (2018).csv,569,220186.0,19.71756222,-155.1105295,13.7
df_ad_viz_plotval_data (2018).csv,570,220187.0,19.71756222,-155.1105295,18.1
df_ad_viz_plotval_data (2018).csv,571,220188.0,19.71756222,-155.1105295,4.2
df_ad_viz_plotval_data (2018).csv,572,220189.0,19.71756222,-155.1105295,10.3
df_ad_viz_plotval_data (2018).csv,573,2201810.0,19.71756222,-155.1105295,14.8
df_ad_viz_plotval_data (2018).csv,574,2201811.0,19.71756222,-155.1105295,2.5
df_ad_viz_plotval_data (2018).csv,575,2201812.0,19.71756222,-155.1105295,21.2
df_ad_viz_plotval_data (2018).csv,576,2201813.0,19.71756222,-155.1105295,30.1
df_ad_viz_plotval_data (2018).csv,577,2201814.0,19.71756222,-155.1105295,109.7
df_ad_viz_plotval_data (2018).csv,578,2201815.0,19.71756222,-155.1105295,39.0
df_ad_viz_plotval_data (2018).csv,579,2201816.0,19.71756222,-155.1105295,3.6
df_ad_viz_plotval_data (2018).csv,580,2201817.0,19.71756222,-155.1105295,63.6
df_ad_viz_plotval_data (2018).csv,581,2201818.0,19.71756222,-155.1105295,54.6
df_ad_viz_plotval_data (2018).csv,582,2201819.0,19.71756222,-155.1105295,5.7
df_ad_viz_plotval_data (2018).csv,583,2201820.0,19.71756222,-155.1105295,104.5
df_ad_viz_plotval_data (2018).csv,584,2201821.0,19.71756222,-155.1105295,16.1
df_ad_viz_plotval_data (2018).csv,585,2201822.0,19.71756222,-155.1105295,12.7
df_ad_viz_plotval_data (2018).csv,586,2201823.0,19.71756222,-155.1105295,9.8
df_ad_viz_plotval_data (2018).csv,587,2201824.0,19.71756222,-155.1105295,3.4
df_ad_viz_plotval_data (2018).csv,588,2201825.0,19.71756222,-155.1105295,6.9
df_ad_viz_plotval_data (2018).csv,589,2201826.0,19.71756222,-155.1105295,3.6
df_ad_viz_plotval_data (2018).csv,590,2201827.0,19.71756222,-155.1105295,3.7
df_ad_viz_plotval_data (2018).csv,591,2201828.0,19.71756222,-155.1105295,2.6
df_ad_viz_plotval_data (2018).csv,592,320181.0,19.71756222,-155.1105295,2.0
df_ad_viz_plotval_data (2018).csv,593,320182.0,19.71756222,-155.1105295,2.2
df_ad_viz_plotval_data (2018).csv,594,320183.0,19.71756222,-155.1105295,8.8
df_ad_viz_plotval_data (2018).csv,595,320184.0,19.71756222,-155.1105295,2.8
df_ad_viz_plotval_data (2018).csv,596,320185.0,19.71756222,-155.1105295,2.8
df_ad_viz_plotval_data (2018).csv,597,320186.0,19.71756222,-155.1105295,3.7
df_ad_viz_plotval_data (2018).csv,598,320187.0,19.71756222,-155.1105295,3.1
df_ad_viz_plotval_data (2018).csv,599,320188.0,19.71756222,-155.1105295,3.5
df_ad_viz_plotval_data (2018).csv,600,320189.0,19.71756222,-155.1105295,3.2
df_ad_viz_plotval_data (2018).csv,601,3201810.0,19.71756222,-155.1105295,2.9
df_ad_viz_plotval_data (2018).csv,602,3201811.0,19.71756222,-155.1105295,2.7
df_ad_viz_plotval_data (2018).csv,603,3201812.0,19.71756222,-155.1105295,3.2
df_ad_viz_plotval_data (2018).csv,604,3201813.0,19.71756222,-155.1105295,3.1
df_ad_viz_plotval_data (2018).csv,605,3201814.0,19.71756222,-155.1105295,3.2
